P_ID,name,desc,type,realType,xinfatype,body,spirit,strength,agility,spunk,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,neihui,neili,xuehui,qixue
enchant-6365,烨阳晶石·刻（外命）,外功命中等级提升83点,2,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6366,烨阳晶石·刻（内命）,内功命中等级提升83点,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6367,烨阳晶石·熔（根骨）,根骨提升31点,4,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6368,烨阳晶石·熔（力道）,力道提升31点,4,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6369,烨阳晶石·熔（元气）,元气提升31点,4,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6370,烨阳晶石·熔（身法）,身法提升31点,4,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6371,烨阳晶石·熔（外破）,外功破防等级提升83点,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6372,烨阳晶石·熔（内破）,内功破防等级提升83点,4,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-6373,烨阳晶石·熔（加速）,加速提升83点,4,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-420,龙血磨石,吸血值永久提升21点（武器）,999,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10316,仙踪·兵·铸（外伤）,外功攻击提升68点,11,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10317,仙踪·兵·铸（内伤）,内功攻击提升82点,11,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10318,仙踪·兵·铸（疗伤）,疗伤成效提升74点,11,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10319,仙踪·兵·铸（武伤）,武器伤害提升102点,11,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10323,仙踪·兵·铸（仇恨）,仇恨百分比提升26%,11,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10324,仙踪·裤·铸（身法）,身法提升34点,7,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10325,仙踪·裤·铸（元气）,元气提升34点,7,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10326,仙踪·裤·铸（力道）,力道提升34点,7,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10327,仙踪·裤·铸（根骨）,根骨提升34点,7,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10328,仙踪·裤·铸（仇恨）,仇恨百分比提升26%,7,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10329,仙踪·裤·铸（外破）,外功破防等级提升152点,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10330,仙踪·裤·铸（内破）,内功破防等级提升152点,7,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10331,仙踪·裤·铸（会心）,全会心提升152点,7,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10332,仙踪·裤·铸（无双）,无双等级提升152点,7,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10333,仙踪·头·铸（外攻）,外功攻击提升68点,9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10334,仙踪·头·铸（内功）,内功攻击提升82点,9,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10335,仙踪·头·铸（治疗）,疗伤成效提升74点,9,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10336,仙踪·头·铸（命中）,全命中提升152点,9,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10337,仙踪·头·铸（急速）,加速提升152点,9,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10338,仙踪·腰·铸（体质）,体质提升56点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10339,仙踪·腰·铸（气血）,最大气血值提升758点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10340,仙踪·腰·铸（格挡）,拆招提升942点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10341,仙踪·腰·铸（闪避）,闪避提升76点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10342,仙踪·腰·铸（外防）,外功防御提升76点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10343,仙踪·腰·铸（内防）,内功防御提升76点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10344,仙踪·腰·铸（招架）,招架提升76点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10345,仙踪·腰·铸（化劲）,化劲提升76点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10346,仙踪·腰·铸（御劲）,御劲提升76点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10347,仙踪·裤·甲（身法）,身法提升17点,7,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10348,仙踪·裤·甲（元气）,元气提升17点,7,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10349,仙踪·裤·甲（力道）,力道提升17点,7,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10350,仙踪·裤·甲（根骨）,根骨提升17点,7,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10351,仙踪·裤·甲（仇恨）,仇恨百分比提升13%,7,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10352,仙踪·裤·甲（外破）,外功破防等级提升76点,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10353,仙踪·裤·甲（内破）,内功破防等级提升76点,7,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10354,仙踪·裤·甲（会心）,全会心提升76点,7,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10355,仙踪·裤·甲（无双）,无双等级提升76点,7,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10356,仙踪·头·甲（外攻）,外功攻击提升34点,9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10357,仙踪·头·甲（内功）,内功攻击提升41点,9,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10358,仙踪·头·甲（治疗）,疗伤成效提升37点,9,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10359,仙踪·头·甲（命中）,全命中提升76点,9,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10360,仙踪·头·甲（急速）,加速提升76点,9,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10361,仙踪·腰·甲（体质）,体质提升28点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10362,仙踪·腰·甲（气血）,最大气血值提升379点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10363,仙踪·腰·甲（格挡）,拆招提升471点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10364,仙踪·腰·甲（闪避）,闪避提升38点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10365,仙踪·腰·甲（外防）,外功防御提升38点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10366,仙踪·腰·甲（内防）,内功防御提升38点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10367,仙踪·腰·甲（招架）,招架提升38点,10,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10368,仙踪·腰·甲（化劲）,化劲提升38点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10369,仙踪·腰·甲（御劲）,御劲提升38点,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10371,仙踪·兵·甲（外伤）,外功攻击提升34点,11,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10372,仙踪·兵·甲（内伤）,内功攻击提升41点,11,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10373,仙踪·兵·甲（疗伤）,疗伤成效提升37点,11,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10374,仙踪·兵·甲（武伤）,武器伤害提升51点,11,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10375,仙踪·兵·甲（仇恨）,仇恨百分比提升20%,11,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10370,仙踪·巨灵熔锭（仇恨）,仇恨百分比提升40%,11,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10394,仙踪·腕·绣（身法）,身法提升34点,6,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10395,仙踪·腕·绣（元气）,元气提升34点,6,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10396,仙踪·腕·绣（力道）,力道提升34点,6,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10397,仙踪·腕·绣（根骨）,根骨提升34点,6,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10398,仙踪·腕·绣（仇恨）,仇恨百分比提升26%,6,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10399,仙踪·腕·绣（外破）,外功破防等级提升152点,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10400,仙踪·腕·绣（内破）,内功破防等级提升152点,6,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10401,仙踪·腕·绣（会心）,全会心提升152点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10402,仙踪·腕·绣（无双）,无双等级提升152点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10403,仙踪·鞋·绣（外攻）,外功攻击提升68点,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10404,仙踪·鞋·绣（内功）,内功攻击提升82点,6,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10405,仙踪·鞋·绣（治疗）,疗伤成效提升74点,6,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10406,仙踪·鞋·绣（命中）,全命中提升152点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10407,仙踪·鞋·绣（急速）,加速提升152点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10408,仙踪·衣·绣（体质）,体质提升56点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10409,仙踪·衣·绣（气血）,最大气血值提升758点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10410,仙踪·衣·绣（格挡）,拆招提升942点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10411,仙踪·衣·绣（闪避）,闪避提升76点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10412,仙踪·衣·绣（外防）,外功防御提升76点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10413,仙踪·衣·绣（内防）,内功防御提升76点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10414,仙踪·衣·绣（招架）,招架提升76点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10415,仙踪·衣·绣（化劲）,化劲提升76点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10416,仙踪·衣·绣（御劲）,御劲提升76点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10417,仙踪·腕·染（身法）,身法提升17点,6,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10418,仙踪·腕·染（元气）,元气提升17点,6,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10419,仙踪·腕·染（力道）,力道提升17点,6,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10420,仙踪·腕·染（根骨）,根骨提升17点,6,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10421,仙踪·腕·染（仇恨）,仇恨百分比提升13%,6,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10422,仙踪·腕·染（外破）,外功破防等级提升76点,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10423,仙踪·腕·染（内破）,内功破防等级提升76点,6,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10424,仙踪·腕·染（会心）,全会心提升76点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10425,仙踪·腕·染（无双）,无双等级提升76点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10426,仙踪·鞋·染（外攻）,外功攻击提升34点,6,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10427,仙踪·鞋·染（内功）,内功攻击提升41点,6,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10428,仙踪·鞋·染（治疗）,疗伤成效提升37点,6,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10429,仙踪·鞋·染（命中）,全命中提升76点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10430,仙踪·鞋·染（急速）,加速提升76点,6,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10431,仙踪·衣·染（体质）,体质提升28点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10432,仙踪·衣·染（气血）,最大气血值提升379点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10433,仙踪·衣·染（格挡）,拆招提升471点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10434,仙踪·衣·染（闪避）,闪避提升38点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10435,仙踪·衣·染（外防）,外功防御提升38点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10436,仙踪·衣·染（内防）,内功防御提升38点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10437,仙踪·衣·染（招架）,招架提升38点,8,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10438,仙踪·衣·染（化劲）,化劲提升38点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10439,仙踪·衣·染（御劲）,御劲提升38点,8,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10440,仙踪·鞋·染（跑速）,跑步速度提升5%（鞋子）,7,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10456,烨阳晶石·项链（体质）,体质提升56点,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10457,烨阳晶石·项链（御劲）,御劲提升76点,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10458,烨阳晶石·腰坠（体质）,体质提升56点,1,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10459,烨阳晶石·腰坠（化劲）,化劲提升76点,1,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10460,烨阳晶石·戒指（根骨）,根骨提升34点,2,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10461,烨阳晶石·戒指（力道）,力道提升34点,2,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10462,烨阳晶石·戒指（元气）,元气提升34点,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10463,烨阳晶石·戒指（身法）,身法提升34点,2,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10464,烨阳晶石·戒指（外伤）,外功攻击提升68点,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10465,烨阳晶石·戒指（内伤）,内功攻击提升82点,2,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10466,烨阳晶石·戒指（外命）,外功命中等级提升152点,2,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10467,烨阳晶石·戒指（内命）,内功命中等级提升152点,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10468,烨阳晶石·暗器（根骨）,根骨提升34点,4,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10469,烨阳晶石·暗器（力道）,力道提升34点,4,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10470,烨阳晶石·暗器（元气）,元气提升34点,4,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10471,烨阳晶石·暗器（身法）,身法提升34点,4,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10472,烨阳晶石·暗器（外破）,外功破防等级提升152点,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10473,烨阳晶石·暗器（内破）,内功破防等级提升152点,4,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10474,烨阳晶石·暗器（加速）,加速提升152点,4,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10456,烨阳晶石·项链（体质）,体质提升56点,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10457,烨阳晶石·项链（御劲）,御劲提升76点,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10458,烨阳晶石·腰坠（体质）,体质提升56点,1,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10459,烨阳晶石·腰坠（化劲）,化劲提升76点,1,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10460,烨阳晶石·戒指（根骨）,根骨提升34点,2,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10461,烨阳晶石·戒指（力道）,力道提升34点,2,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10462,烨阳晶石·戒指（元气）,元气提升34点,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10463,烨阳晶石·戒指（身法）,身法提升34点,2,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10464,烨阳晶石·戒指（外伤）,外功攻击提升68点,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10465,烨阳晶石·戒指（内伤）,内功攻击提升82点,2,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10466,烨阳晶石·戒指（外命）,外功命中等级提升152点,2,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10467,烨阳晶石·戒指（内命）,内功命中等级提升152点,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10468,烨阳晶石·暗器（根骨）,根骨提升34点,4,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10469,烨阳晶石·暗器（力道）,力道提升34点,4,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10470,烨阳晶石·暗器（元气）,元气提升34点,4,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10471,烨阳晶石·暗器（身法）,身法提升34点,4,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10472,烨阳晶石·暗器（外破）,外功破防等级提升152点,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10473,烨阳晶石·暗器（内破）,内功破防等级提升152点,4,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enchant-10474,烨阳晶石·暗器（加速）,加速提升152点,4,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
